num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2025S100066;07/09/2025;8:30:00;PASEO. CASTAÑOS, 0;0;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peatón;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;437592;4474335;N;
2025S100069;07/09/2025;10:25:00;PASEO. RUPERTO CHAPI, 0;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;1;Atención en urgencias sin posterior ingreso;437934;4476178;N;
2025S100097;07/09/2025;13:20:00;CALL. BRUJAS, 6;6;14;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;446934;4472853;N;
2025S100100;07/09/2025;13:05:00;AVDA. OPORTO, 86;86;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;3;Ingreso superior a 24 horas;438158;4470931;N;
2025S100100;07/09/2025;13:05:00;AVDA. OPORTO, 86;86;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peatón;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438158;4470931;N;
2025S100195;08/09/2025;0:24:00;CALL. CONCEPCION JERONIMA, 22;22;1;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;440035;4473928;N;
2025S100230;07/09/2025;22:50:00;CALL. RAMON PEREZ DE AYALA, 124;124;13;PUENTE DE VALLECAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444602;4472136;N;
2025S100398;08/09/2025;14:40:00;AVDA. ARCENTALES, 28;28;20;SAN BLAS-CANILLEJAS;Alcance;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448264;4476184;N;
2025S100452;08/09/2025;16:15:00;AVDA. FRANCISCO JAVIER SAENZ DE OIZA, 1;1;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;445672;4482676;N;
2025S100513;08/09/2025;20:35:00;CALL. ARTURO SORIA, 126;126;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;444761;4477893;N;
2025S100579;08/09/2025;22:00:00;CALL. ANTONIO DE LEYVA, 19;19;11;CARABANCHEL;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 10 a 14 años;Hombre;14;Sin asistencia sanitaria;439291;4471863;N;
2025S100760;09/09/2025;14:40:00;CALL. MATEO INURRIA, 33;33;5;CHAMARTÍN;Alcance;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442256;4479872;N;
2025S100761;09/09/2025;14:00:00;METRO. BATAN, 0;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;2;Ingreso inferior o igual a 24 horas;435794;4473473;N;
2025S100767;09/09/2025;14:20:00;CALL. ALCALA / CALL. PRINCIPE DE VERGARA;123;4;SALAMANCA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;442323;4474928;N;
2025S100890;09/09/2025;14:50:00;CALL. LOPEZ DE HOYOS, 115;115;5;CHAMARTÍN;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;443041;4477454;N;
2025S100890;09/09/2025;14:50:00;CALL. LOPEZ DE HOYOS, 115;115;5;CHAMARTÍN;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;Más de 74 años;Hombre;2;Ingreso inferior o igual a 24 horas;443041;4477454;N;
2025S101415;10/09/2025;11:40:00;CALL. RECESVINTO / CALL. ALFEREZ JUAN USERA;1;11;CARABANCHEL;Caída;Nublado;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;437975;4471926;N;
2025S101453;10/09/2025;13:25:00;CALL. SAN BERNARDO, 49;49;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;439990;4475154;N;
2025S101616;10/09/2025;17:55:00;CALL. NUESTRA SEÑORA DE VALVERDE / CALL. ISLA DE SALVORA;76;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;441725;4483029;N;
2025S101998;11/09/2025;13:15:00;CALL. ALCALA, 634;634;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;;;448358;4477736;;
2025S101998;11/09/2025;13:15:00;CALL. ALCALA, 634;634;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Hombre;2;Ingreso inferior o igual a 24 horas;448358;4477736;N;
2025S102049;10/09/2025;19:50:00;CALL. SEPULVEDA / CALL. CARAMUEL;1;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;438034;4473140;N;
2025S102210;11/09/2025;19:36:00;AVDA. SANTUARIO DE VALVERDE / CALL. MONASTERIO DE MONTESCLAROS;2;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440478;4484084;N;
2025S102347;12/09/2025;10:30:00;AVDA. SUR DEL AEROPUERTO DE BARAJAS, 24;24;21;BARAJAS;Alcance;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;4;Fallecido 24 horas;451974;4478065;N;
2025S102400;12/09/2025;9:10:00;CTRA. VILLAVERDE A VALLECAS / AUTOV. M-40;283;18;VILLA DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;1;Atención en urgencias sin posterior ingreso;444273;4468854;N;
2025S102401;12/09/2025;11:28:00;CALL. ARTURO SORIA, 271;271;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;;;443474;4480033;N;
2025S102470;12/09/2025;17:50:00;CALL. CERRO BLANCO, 23;23;12;USERA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;439203;4470218;N;
2025S102733;13/09/2025;6:00:00;PLAZA. ENCUENTRO, 1A;1A;14;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;;;444630;4473002;N;
2025S102743;13/09/2025;6:55:00;AVDA. RAMON Y CAJAL, 3;3;5;CHAMARTÍN;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;442603;4478113;N;
2025S102770;13/09/2025;10:20:00;CALL. ISAAC PERAL / CALL. DONOSO CORTES;16;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;;;439100;4476466;N;
2025S102789;13/09/2025;8:30:00;AUTOV. M-607, +01400E;+01400E;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441181;4487622;N;
2025S102798;13/09/2025;11:35:00;CALL. VIA LUSITANA, 19;19;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;438214;4470002;N;
2025S102816;13/09/2025;16:15:00;AVDA. POBLADOS, 131;131;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;438288;4469454;N;
2025S102825;13/09/2025;17:00:00;CALL. SAN BERNARDO, 3;3;1;CENTRO;Otro;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439923;4474708;N;
2025S102837;13/09/2025;20:40:00;AVDA. BUENOS AIRES / AVDA. PARQUE DE PALOMERAS BAJAS;9;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;;;444563;4469915;N;
2025S103086;14/09/2025;12:08:00;CALL. AMPARO / TRVA. COMADRE;8;1;CENTRO;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440271;4473593;N;
2025S103427;15/09/2025;15:05:00;CALL. PRAT / CALL. LA TENERIA;55;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;;;448406;4472409;N;
2025S103484;15/09/2025;17:20:00;AVDA. COMPLUTENSE, 42;42;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;3;Ingreso superior a 24 horas;438442;4479029;N;
2025S103484;15/09/2025;17:20:00;AVDA. COMPLUTENSE, 42;42;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Peatón;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;438442;4479029;N;
2025S103573;15/09/2025;19:25:00;GTA. PUENTE DE SEGOVIA, 1;1;10;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438583;4473952;N;
2025S103586;15/09/2025;20:00:00;CALL. ANTONIO DE LEYVA / CALL. FUENLABRADA;7;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439299;4472014;N;
2025S103639;15/09/2025;21:05:00;AVDA. LOGROÑO / CALL. ESTANISLAO GOMEZ;45;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 50 a 54 años;Mujer;2;Ingreso inferior o igual a 24 horas;448631;4478193;N;
2025S103681;15/09/2025;22:30:00;CALL. BARON DE LA TORRE / CALL. BARON DE LA TORRE;5;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;445907;4478918;N;
2025S103799;16/09/2025;9:05:00;PASEO PUENTE DEL REY;1;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;1;Atención en urgencias sin posterior ingreso;438780;4474495;N;
2025S103945;16/09/2025;17:14:00;CALL. DOCTOR MATA, 1;1;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441127;4473456;N;
2025S104462;17/09/2025;18:00:00;CALL. PUERTO DE BEJAR, 14B;14B;2;ARGANZUELA;Colisión fronto-lateral;;Bicicleta;Conductor;De 40 a 44 años;Mujer;;;441576;4470956;N;
2025S104679;18/09/2025;7:40:00;PLAZA. MAESTRO VILLA, 1;1;3;RETIRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441882;4474464;N;
2025S104811;18/09/2025;13:30:00;CALL. RECOLETOS, 3;3;4;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;441399;4474844;N;
2025S104985;18/09/2025;19:15:00;CALL. SEGOVIA / RONDA. SEGOVIA;39;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439185;4473951;N;
2025S105486;19/09/2025;19:40:00;AVDA. PORTUGAL / CALL. FRUELA;51;10;LATINA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;2;Ingreso inferior o igual a 24 horas;437949;4473970;N;
2025S105596;20/09/2025;2:30:00;PASEO. CASTELLANA / PASEO. GENERAL MARTINEZ CAMPOS;41;7;CHAMBERÍ;Colisión frontal;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;;;441558;4476300;N;
2025S105692;20/09/2025;7:10:00;CTRA. CANILLAS, 5;5;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;444537;4479423;N;
2025S105704;20/09/2025;9:20:00;CALL. HILARION ESLAVA, 44;44;7;CHAMBERÍ;Caída;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439226;4476480;N;
2025S105710;20/09/2025;4:15:00;PASEO. ALAMEDA DE OSUNA / AUTOV. M-40;73;21;BARAJAS;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;448642;4478129;N;
2025S105752;20/09/2025;16:40:00;CALL. TENIENTE CORONEL NOREÑA, 18;18;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;441106;4471151;N;
2025S105801;20/09/2025;18:30:00;PASEO. YESERIAS, 45;45;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439967;4472139;N;
2025S105801;20/09/2025;18:30:00;PASEO. YESERIAS, 45;45;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Peatón;Menor de 5 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;439967;4472139;N;
2025S105973;21/09/2025;12:50:00;CALL. TOLOSA, 2;2;12;USERA;Colisión lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;439078;4469448;N;
2025S105974;21/09/2025;12:33:00;CALL. SAN ROMUALDO / AVDA. ARCENTALES;51;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Mujer;14;Sin asistencia sanitaria;447403;4476241;N;
2025S105974;21/09/2025;12:33:00;CALL. SAN ROMUALDO / AVDA. ARCENTALES;51;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;447403;4476241;N;
2025S105976;21/09/2025;13:50:00;CALL. PIROTECNIA, 61;61;19;VICÁLVARO;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;449845;4471891;N;
2025S106007;21/09/2025;0:20:00;AVDA. CANILLEJAS A VICALVARO / AVDA. ARCENTALES;65;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;1;Atención en urgencias sin posterior ingreso;448074;4476194;N;
2025S106020;20/09/2025;21:30:00;CARRIL BICI DE LA DEHESA DE LA VILLA;42;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;2;Ingreso inferior o igual a 24 horas;438265;4478736;N;
2025S106027;21/09/2025;20:00:00;CALL. LOS REALEJOS / CALL. BETANCUNIA;7;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;446536;4475330;N;
2025S106027;21/09/2025;20:00:00;CALL. LOS REALEJOS / CALL. BETANCUNIA;7;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;446536;4475330;N;
2025S106121;22/09/2025;6:15:00;CALL. VIA CARPETANA, 53;53;11;CARABANCHEL;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;;;437608;4472214;N;
2025S106522;22/09/2025;21:15:00;CALL. BARQUILLO, 29;29;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440991;4474937;N;
2025S106522;22/09/2025;21:15:00;CALL. BARQUILLO, 29;29;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;440991;4474937;N;
2025S106550;22/09/2025;23:30:00;CALL. MAYOR, 46;46;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439851;4474164;N;
2025S106550;22/09/2025;23:30:00;CALL. MAYOR, 46;46;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 45 a 49 años;Mujer;1;Atención en urgencias sin posterior ingreso;439851;4474164;S;
2025S106759;23/09/2025;14:20:00;GTA. RIO ZANCARA / CALL. ARROYO DE POZUELO;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;433938;4478251;N;
2025S106810;23/09/2025;17:30:00;CALL. GENERAL RICARDOS, 214;214;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;14;Sin asistencia sanitaria;437339;4470754;N;
2025S106810;23/09/2025;17:30:00;CALL. GENERAL RICARDOS, 214;214;11;CARABANCHEL;Caída;Despejado;Bicicleta;Pasajero;De 10 a 14 años;Hombre;1;Atención en urgencias sin posterior ingreso;437339;4470754;N;
2025S106875;23/09/2025;19:21:00;CALL. PRADILLO, 42;42;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443090;4477820;N;
2025S107354;24/09/2025;17:40:00;CMNO. VIEJO DE VICALVARO / AUTOV. M-40;7;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;447173;4473026;N;
2025S107386;24/09/2025;19:25:00;CALL. SIERRA TOLEDANA, 15;15;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;2;Ingreso inferior o igual a 24 horas;443963;4472466;N;
2025S107526;24/09/2025;20:25:00;AVDA. MIGUEL HERNANDEZ / AVDA. RAFAEL ALBERTI;11;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445998;4471564;N;
2025S107573;24/09/2025;23:00:00;CALL. COVARRUBIAS / CALL. SAGASTA;1;7;CHAMBERÍ;Colisión frontal;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440869;4475499;N;
2025S107581;25/09/2025;1:35:00;PASEO. SANTA MARIA DE LA CABEZA, 44;44;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440854;4472777;N;
2025S107831;25/09/2025;13:45:00;CALL. GALLEGOS, 35;35;19;VICÁLVARO;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;448152;4472639;N;
2025S107996;25/09/2025;19:30:00;CALL. SERRANO / CALL. HERMOSILLA;44;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;441679;4475354;N;
2025S107997;25/09/2025;20:00:00;PQUE. CASA DE CAMPO, 0;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;437403;4475793;N;
2025S108073;25/09/2025;21:25:00;GTA. PUERTA DE TOLEDO / CALL. TOLEDO;4;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;Desconocido;Desconocido;;;439586;4473096;N;
2025S108073;25/09/2025;21:25:00;GTA. PUERTA DE TOLEDO / CALL. TOLEDO;4;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 65 a 69 años;Mujer;2;Ingreso inferior o igual a 24 horas;439586;4473096;N;
2025S108359;26/09/2025;14:10:00;CALL. GENERAL RICARDOS / CALL. NUESTRA SEÑORA DE LA LUZ;252;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;437007;4470515;N;
2025S108371;26/09/2025;16:28:00;CALL. CONDE DE PEÑALVER / CALL. JUAN BRAVO;76;4;SALAMANCA;Colisión múltiple;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442732;4475966;N;
2025S108436;26/09/2025;19:00:00;CALL. JORGE JUAN / CALL. NARVAEZ;78;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442670;4474969;N;
2025S108717;27/09/2025;1:15:00;AVDA. VEINTICINCO DE SEPTIEMBRE, 1;1;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447037;4477145;N;
2025S108878;27/09/2025;4:25:00;AVDA. MENENDEZ PELAYO / CALL. IBIZA;31;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442410;4474403;N;
2025S109023;27/09/2025;15:00:00;CALL. GENERAL ARANAZ / CALL. FERNANDEZ CARO;1;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;445398;4477506;N;
2025S109046;27/09/2025;18:45:00;AVDA. MONASTERIO DE SILOS, 51;51;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;;;440777;4483881;N;
2025S109240;27/09/2025;11:25:00;CTRA ZARZON SENTIDO PSEO. DE LA VENTA;6;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 6 a 9 años;Hombre;14;Sin asistencia sanitaria;435622;4473642;N;
2025S109240;27/09/2025;11:25:00;CTRA ZARZON SENTIDO PSEO. DE LA VENTA;6;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;435622;4473642;N;
2025S109351;28/09/2025;21:15:00;CALL. BOLIVAR, 1;1;2;ARGANZUELA;Caída;Lluvia débil;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;441061;4471425;N;
2025S109564;28/09/2025;17:10:00;CALL. JAVIER DE MIGUEL / CALL. MARTINEZ DE LA RIVA;1;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443601;4471168;N;
2025S109646;29/09/2025;15:06:00;PASEO. EDUARDO DATO / CALL. ZURBANO;8;7;CHAMBERÍ;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;441204;4476032;N;
2025S109691;29/09/2025;19:40:00;CALL. FERNANDEZ DE LOS RIOS, 59;59;7;CHAMBERÍ;Colisión lateral;;Bicicleta;Conductor;De 25 a 29 años;Mujer;;;439569;4476316;N;
2025S109791;29/09/2025;23:05:00;AVDA. VALLADOLID, 47C;47C;9;MONCLOA-ARAVACA;Otro;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;438072;4475654;N;
2025S109925;30/09/2025;10:45:00;CALL. ALCOCER, 43;43;17;VILLAVERDE;Colisión frontal;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440220;4466866;N;
2025S110016;30/09/2025;13:00:00;CTRA. RODAJOS, 2;2;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;;;435401;4473908;N;
2025S110016;30/09/2025;13:00:00;CTRA. RODAJOS, 2;2;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peatón;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;435401;4473908;N;
2025S110024;30/09/2025;13:20:00;GTA. JAIME CAMPMANY / AVDA. CAMILO JOSE CELA;0;4;SALAMANCA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;3;Ingreso superior a 24 horas;443455;4476854;N;
2025S110094;30/09/2025;18:10:00;CALL. GENERAL RICARDOS / CALL. CASTRO DE ORO;147;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;438036;4471256;N;
2025S110268;30/09/2025;21:40:00;CALL. ALFONSO XII / PASEO. INFANTA ISABEL;1;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;441530;4473194;N;
